"ID";"CSTMR_TYPE";"FULL_NM";"GNDR";"PHONE_AREA_CD";"PHONE_NMBR";"EMAIL";"exp_FULL_NM";"exp_GNDR";"exp_PHONE";"exp_EMAIL";"exp_CSTMR_TYPE";"tmp_full_phone"
6610;"Prospect";"Francesca Froning";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6617;"Active";"Alfredo Truka";"0";"203";"2869558";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2869558"
6626;"Active";"Earlene Rehse";"0";"203";"3676062";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3676062"
6660;"Active";"Stank Youlanda";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6671;"Active";"Thi Karalis";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6674;"Active";"Eliza Wildridge";"1";"203";"2284155";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2284155"
6678;"Prospect";"Maxwell Marflak";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6714;"Active";"Bangle Kindra";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6722;"Active";"Maroudas Lorena";"1";"203";"1231231";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 1231231"
6743;"Active";"Aja Bluhm";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6745;"Prospect";"Adriana Bessellieu";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6753;"Active";"Novetsky Shawn";"0";"203";"5387423";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5387423"
6757;"Active";"Cmiel Gussie";"1";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6758;"Active";"Heather Wordell";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6761;"Prospect";"Rheingans Tiara";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6765;"Active";"Gerner Serita";"1";"203";"5384159";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5384159"
6767;"Prospect";"SYSTEM MIGRATION";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6780;"Active";"Follett Geneva";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6789;"Active";"Askew Niesha";"0";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6792;"Active";"Marbus Suellen";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6797;"Active";"Hetrick Keitha";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6806;"Active";"Ashe Patrica";"0";"203";"8257801";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8257801"
6807;"Active";"Krach Mellissa";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6811;"Active";"Hemmer Christen";"1";"203";"5589417";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5589417"
6827;"Active";"Denier Tamesha";"0";"203";"8202211";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8202211"
6828;"Active";"Buffy Schoenecker";"1";"203";"4358999";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4358999"
6840;"Closed";"Leonore Knezevich";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6846;"Active";"Betty Obi";"1";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6877;"Closed";"Coll Nicky";"1";"203";"5407188";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5407188"
6885;"Active";"Chrones Modesto";"0";"203";"3294562";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3294562"
6896;"Active";"Trapeni Royal";"0";"203";"6233584";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6233584"
6924;"Prospect";"Lillian Fradette";"1";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6950;"Active";"Calabria Ruth";"0";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6979;"Active";"Mantz Kaci";"0";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
6995;"Active";"SYSTEM MIGRATION";"0";"203";"6473926";"PIRI58@HOTMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 6473926"
7004;"Active";"Emilio Blush";"0";"203";"9181162";"PIRI58@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7016;"Active";"Raine Majorie";"0";"203";"2325808";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2325808"
7017;"Active";"Heman Tasha";"0";"203";"9239337";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9239337"
7026;"Active";"Jeanna Kazemi";"1";"203";"3676062";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3676062"
7045;"Active";"Ty Spanicek";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7048;"Closed";"Elvia Abrial";"0";"203";"5555555";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5555555"
7052;"Active";"Carolina Broadbent";"1";"203";"5387423";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5387423"
7058;"Prospect";"Zauner Stephaine";"1";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7066;"Active";"Moellman Jacquiline";"1";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7089;"Active";"Cheshier Cletus";"0";"203";"5251473";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5251473"
7107;"Active";"Yeakel Madelyn";"1";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7111;"Active";"Keogan Yadira";"1";"203";"3802872";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3802872"
7120;"Active";"Kemplin Everett";"0";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7141;"Active";"Matsumura Cassey";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7142;"Active";"Perry Jentry";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7154;"Active";"Penberthy Santa";"0";"203";"3266540";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3266540"
7180;"Active";"Stefania Woodcock";"1";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7186;"Prospect";"Vetter Casey";"1";"203";"8322754";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8322754"
7201;"Prospect";"Audra Vonniederhaus";"1";"203";"5979451";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5979451"
7204;"Active";"Tamatha Serianni";"0";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7210;"Closed";"Serafin Catherina";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7224;"Prospect";"Paulene Abbs";"0";"203";"8322754";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8322754"
7232;"Active";"Sidor Kyong";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7238;"Active";"Pereira Keisha";"1";"203";"9181162";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7257;"Active";"Rosy Minnix";"0";"203";"2244430";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2244430"
7261;"Active";"Dugal Lamar";"1";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7290;"Active";"Themot Barney";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7299;"Active";"Catherine Gasior";"1";"203";"9995499";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9995499"
7304;"Active";"Barry Guinle";"1";"203";"7382238";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7382238"
7314;"Active";"Shawcroft Toi";"1";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7315;"Closed";"SYSTEM MIGRATION";"1";"203";"9181162";"GOODY@HANMAIL.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7333;"Active";"Rene Villard";"1";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7341;"Active";"Diflorio Coretta";"0";"203";"2255470";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2255470"
7352;"Closed";"Melquist Kiersten";"0";"203";"2356046";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2356046"
7362;"Active";"Hettie Munl";"0";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7376;"Active";"Derosset Denis";"0";"203";"2767911";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2767911"
7385;"Active";"Philbrick Trudy";"1";"203";"9376011";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9376011"
7394;"Active";"Dust Dian";"1";"203";"9181162";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7417;"Active";"Yasmin Prich";"1";"203";"5322087";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5322087"
7450;"Closed";"Aramini Gertrud";"1";"203";"7480123";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7480123"
7461;"Active";"Halina Finders";"1";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7465;"Active";"SYSTEM MIGRATION";"0";"203";"9181162";"SIMON.AZAR@BMO.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7469;"Active";"Aulds Willow";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7494;"Active";"Merry Koon";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
7497;"Active";"Segel Valarie";"1";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
12;"Active";"Janette Smith";"1";"203";"8342990";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8342990"
16;"Active";"Adam Whitman";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
19;"Active";"Caspers Belia";"0";"203";"9181162";"GOODY@HANMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
23;"Active";"Shinabery Tamie";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
35;"Prospect";"Carline McPheron";"1";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
50;"Active";"Tomas Kloberdanz";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
81;"Active";"Nicol Lowthert";"0";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
99;"Active";"Lita Leitze";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
100;"Active";"Mable Grill";"0";"203";"4170703";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4170703"
112;"Active";"SYSTEM MIGRATION";"1";"203";"8607973";"ashley.laycraft@hotmail.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 8607973"
124;"Active";"Marty Bellus";"0";"203";"9181162";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
131;"Active";"SYSTEM MIGRATION";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
139;"Active";"Shelley Rangitsch";"0";"203";"9181162";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
143;"Active";"Stancle Melynda";"0";"203";"4795438";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4795438"
144;"Prospect";"SYSTEM MIGRATION";"1";"203";"2713231";"ab@abc.com";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 2713231"
160;"Active";"Margert Hoagberg";"1";"203";"9181162";"ashley.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
162;"Active";"Perozo Pauletta";"0";"203";"7234671";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7234671"
201;"Active";"Ela Mouw";"0";"203";"6233584";"eee@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6233584"
209;"Active";"Wava Macha";"1";"203";"4170304";"ab@abc.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4170304"
214;"Active";"Leeann Ulibarri";"1";"203";"2613577";"B.RUBBLE@TELUS.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2613577"
221;"Active";"Ngoc Leininger";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
222;"Active";"Mavis Youst";"0";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
227;"Active";"SYSTEM MIGRATION";"0";"203";"3744949";"G.SINGER@BMO.GC.ON.CA";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 3744949"
235;"Active";"Delbert Nellums";"1";"203";"9181162";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
240;"Active";"Lauck Ronni";"0";"203";"2436393";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2436393"
241;"Prospect";"Koenigsberg Julia";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
244;"Active";"Deana Verhaag";"1";"203";"7382238";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7382238"
249;"Closed";"Common Hobert";"1";"203";"6863278";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6863278"
266;"Active";"Elizando Demarcus";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
276;"Active";"Ehinger Caitlyn";"1";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
279;"Active";"Lanctot Lino";"1";"203";"4749555";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4749555"
289;"Active";"Librada Budy";"1";"203";"3266540";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3266540"
301;"Active";"Dayne Donte";"1";"203";"3837281";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3837281"
306;"Active";"Imme Holly";"1";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
324;"Closed";"Charter Mabel";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
328;"Active";"Wayt Diedre";"1";"203";"9181162";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
333;"Closed";"Galloway Dalene";"0";"203";"4460077";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4460077"
342;"Active";"Debby Errera";"0";"203";"9181162";"HANBOK@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
364;"Closed";"Nuding Tammy";"1";"203";"5799662";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 5799662"
368;"Active";"Bethay Latosha";"0";"203";"3358824";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3358824"
372;"Active";"Jarred Kachikian";"1";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
383;"Active";"Demange Melinda";"1";"203";"101212";"j@bmo.com";"VALID";"VALID";"INVALID_CHARS";"VALID";"VALID";"203 101212"
394;"Active";"Lino Moncher";"0";"203";"3816498";"GORDANSINGER@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3816498"
407;"Active";"Steenland Altagracia";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
408;"Prospect";"Cristy Vanaprasert";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
410;"Active";"Christene Storck";"0";"203";"7563889";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 7563889"
411;"Active";"Stemmer Devona";"0";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
426;"Active";"Schwalbe Laurice";"0";"203";"4799995";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4799995"
433;"Active";"Claude Kayat";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
438;"Active";"Pilar Hussien";"1";"203";"9181162";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
442;"Active";"Amie Shelling";"1";"203";"3294562";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3294562"
446;"Active";"Adolfo Zhou";"1";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
449;"Closed";"Osmun Lucina";"1";"203";"9181162";"kevin.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
468;"Active";"Horacio Peery";"1";"203";"9181162";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
469;"Prospect";"Pereyda Kellee";"1";"203";"4639100";"JORDAN.SINGER@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 4639100"
473;"Active";"Deming Lupe";"0";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
491;"Active";"Schuring Dakota";"0";"203";"2222333";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2222333"
495;"Active";"Chalupa Georgia";"0";"203";"9181162";"NABI@NAVER.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
503;"Active";"Neda Novick";"0";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
513;"Prospect";"Klohr Joleen";"1";"203";"6233584";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6233584"
519;"Active";"Therese Dusak";"0";"203";"9181162";"pat.laycraft@rogers.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
530;"Active";"Bacigalupo Caron";"1";"203";"8778501";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8778501"
546;"Closed";"SYSTEM MIGRATION";"1";"203";"9181162";"PIRI3@YAHOO.COM";"NAME_UNKNOWN_WORD";"VALID";"VALID";"VALID";"VALID";"203 9181162"
554;"Active";"Felisa Reevers";"0";"203";"3458889";"PIRI3@YAHOO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3458889"
570;"Closed";"Matilda Tahu";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
596;"Closed";"Don Obryon";"0";"203";"9181162";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
615;"Active";"Zellers Hannelore";"1";"203";"6660614";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6660614"
624;"Active";"Madden Betty";"0";"203";"9181162";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
643;"Active";"Reyna Staff";"1";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
647;"Active";"Zwick Nisha";"1";"203";"2491231";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 2491231"
658;"Active";"Spickard Nakita";"1";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
662;"Active";"Siguenza Lynelle";"1";"203";"3676062";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 3676062"
677;"Active";"Bauermeister Cherie";"1";"203";"6231901";"PU@DD.NET";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6231901"
685;"Prospect";"Huls Joey";"0";"203";"1231231";"PIRI9@HOTMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 1231231"
692;"Active";"Burkeen Karly";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
700;"Active";"Leesa Paulo";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
701;"Active";"Fernanda Guptill";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
702;"Active";"Carmelo Vold";"1";"203";"9181162";"ross.laycraft@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
708;"Active";"McClaflin Dominique";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
717;"Closed";"Ayana Kawelo";"1";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
733;"Closed";"Labor Domitila";"0";"203";"9181162";"st@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
743;"Active";"Lininger Criselda";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
748;"Prospect";"Gleichweit Narcisa";"0";"203";"1400221";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 1400221"
759;"Prospect";"Hochhalter Nisha";"0";"203";"9181162";"ross.laycraft@sympatico.ca";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
763;"Active";"Wasden Jonathon";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
786;"Active";"Bingle Oda";"1";"203";"9181162";"SIMON.AZAR@BMO.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
797;"Active";"Vanetten Duane";"0";"203";"8852010";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 8852010"
813;"Active";"Fensel Kory";"0";"203";"9999999";"abc@efg.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9999999"
832;"Active";"Seebold Andrew";"1";"203";"9239337";"gt@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9239337"
856;"Active";"Theodore Colosimo";"0";"203";"9181162";"G.SINGER@BMO.GC.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
868;"Active";"Honnen Julienne";"0";"203";"9181162";"GORDANSINGER@GMAIL.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
895;"Prospect";"Artalejo Lacey";"1";"203";"6564489";"j@bmo.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6564489"
921;"Active";"McHardy Maxima";"1";"203";"6462961";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 6462961"
922;"Active";"Hildegarde Sanlatte";"0";"203";"9181162";"FRED.FLINSTONE@BEDROCK.PARK.ON.CA";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
926;"Active";"Chiappetta Billi";"1";"203";"9181162";"pat.laycraft@hotmail.com";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
980;"Active";"Manfredi Barb";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
983;"Active";"Fletchen Nakisha";"0";"203";"9181162";"PIRI7@DAUM.COM";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
988;"Prospect";"Smugala Ivelisse";"0";"203";"9181162";"rlaycraft@bell.net";"VALID";"VALID";"VALID";"VALID";"VALID";"203 9181162"
